offer_idx,b,r_x,r_y,env_id,mu_true_mean,mu_true_noise,regret_t,EV,Q_star,o_star,regret_exp,ece,mismatch,policy_error,regret_bound_t,temperature,model,L_eff,C,rho,slack,covered,t,trial,cum_regret,cum_regret_bound,history_length,intervention_mode,intervention_applied
1,1,0,0,general,"[0.5, 0.5]","[0.5754519731100167, 0.42454802688998333]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,1,0,2.4999999999974998,3.999999999996,5,target,False
1,0,2,3,general,"[0.5, 0.5]","[0.7258917777154578, 0.27410822228454224]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,2,0,4.9999999999949996,7.999999999992,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.3628198208517387, 0.6371801791482613]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,3,0,7.499999999992499,11.999999999988,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.474818132821633, 0.525181867178367]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.499999999999,0.9864230830552365,0.02734678679618287,5.4836509079742495,0.8,gemini-2.0-flash,4,0.7142857142857143,2.1934603631918934,2.9836509079767497,True,4,0,9.999999999989999,17.48365090796225,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.7250669927658224, 0.27493300723417763]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,5,0,12.499999999987498,21.48365090795825,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.6356353229130899, 0.3643646770869101]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.09999999999999998,0.9762070576008355,0.02734678679618287,4.299929663302359,0.8,gemini-2.0-flash,4,0.7142857142857143,1.7199718653226639,1.7999296633048596,True,6,0,14.999999999984997,25.783580571260607,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.7044086818433666, 0.2955913181566335]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,7,0,17.499999999982496,29.783580571256607,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.7684221490484271, 0.23157785095157293]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.07099999999999998,0.9698220185131241,0.02734678679618287,4.191532364094371,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6766129456394252,1.6915323640968714,True,8,0,19.999999999979995,33.97511293535098,5,target,True
1,0,2,3,general,"[0.5, 0.5]","[0.6259097875447862, 0.3740902124552138]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.125,0.9674805560831689,0.02734678679618287,4.336452228660264,0.8,gemini-2.0-flash,4,0.7142857142857143,1.7345808914658403,1.8364522286627638,True,9,0,22.499999999977494,38.31156516401124,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.5008989002859634, 0.49910109971403666]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.05555555555555555,0.9704611060606577,0.02734678679618287,4.149961730157521,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6599846920646686,1.6499617301600216,True,10,0,24.999999999974992,42.46152689416876,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.3373358801411138, 0.6626641198588862]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,1,1,2.4999999999974998,3.999999999996,5,target,False
1,1,0,0,general,"[0.5, 0.5]","[0.37372900439184864, 0.6262709956081514]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.0,0.9726532132028172,0.02734678679618287,3.999999999996,0.8,gemini-2.0-flash,4,0.7142857142857143,1.6,1.4999999999985003,True,2,1,4.9999999999949996,7.999999999992,5,target,True
1,1,0,0,general,"[0.5, 0.5]","[0.2462608554963892, 0.7537391445036108]",2.4999999999974998,1.0000000000025,3.5,0,2.4999999999974998,0.499999999999,0.9864230830552365,0.02734678679618287,5.4836509079742495,0.8,gemini-2.0-flash,4,0.7142857142857143,2.1934603631918934,2.9836509079767497,True,3,1,7.499999999992499,13.48365090796625,5,target,True
